DATE,USER_ID,SALES
6/7/23,641,6.99
6/7/23,1247,4.49
6/7/23,1298,9.68
6/7/23,676,5.22
6/7/23,677,4.97
6/7/23,1304,6.24
6/7/23,1306,17.69
6/7/23,1372,4.22
6/7/23,751,4.24
6/7/23,1439,4.24
6/7/23,758,4.19
6/7/23,1492,6.88
6/7/23,782,6.99
6/7/23,1496,5.99
6/7/23,823,8.09
6/7/23,1569,5.22
6/7/23,833,4.97
6/7/23,1623,6.39
6/7/23,1631,6.39
6/7/23,920,7.69
6/7/23,1004,6.88
6/7/23,1005,7.63
6/7/23,1031,4.99
6/7/23,1943,6.39
6/7/23,1032,6.29
6/7/23,1997,6.99
6/7/23,1062,6.99
6/7/23,2001,4.24
6/7/23,2003,14.48
6/7/23,1065,6.09
6/7/23,1068,5.34
6/7/23,2081,6.99
6/7/23,1123,5.79
6/7/23,1124,7.83
6/7/23,1125,7.34
6/7/23,1160,6.88
6/7/23,2184,5.79
6/7/23,2259,5.24
6/7/23,2261,4.99
6/7/23,1205,6.39
6/7/23,2324,6.99
6/7/23,1240,5.24
6/7/23,2334,6.99
6/7/23,1244,6.99
6/7/23,2370,5.99
6/7/23,1268,12.48
6/7/23,2380,4.99
6/7/23,2383,6.99
6/7/23,2491,6.99
6/7/23,1336,4.99
6/7/23,1360,6.99
6/7/23,1362,5.22
6/7/23,2561,6.39
6/7/23,1369,6.88
6/7/23,2660,5.04
6/7/23,1429,7.63
6/7/23,1496,7.83
6/7/23,2778,5.99
6/7/23,1499,4.99
6/7/23,2819,4.24
6/7/23,2823,6.99
6/7/23,2825,12.48
6/7/23,1524,6.88
6/7/23,2890,5.24
6/7/23,1571,6.09
6/7/23,1594,3.54
6/7/23,1595,4.24
6/7/23,1599,5.25
6/7/23,3017,5.89
6/7/23,1677,6.89
6/7/23,3133,6.89
6/7/23,3135,6.88
6/7/23,1703,7.63
6/7/23,3192,5.24
6/7/23,3240,14.48
6/7/23,1770,5.79
6/7/23,1771,6.88
6/7/23,1932,4.99
6/7/23,1801,7.63
6/7/23,3312,7.63
6/7/23,3359,6.09
6/7/23,1836,6.44
6/7/23,1837,6.69
6/7/23,1839,5.22
6/7/23,1870,6.88
6/7/23,3471,17.69
6/7/23,1925,6.99
6/7/23,3528,3.54
6/7/23,1929,4.24
6/7/23,1930,4.74
6/7/23,1958,5.85
6/7/23,405,7.99
6/7/23,3685,6.99
6/7/23,3687,5.24
6/7/23,2019,4.97
6/7/23,3692,4.99
6/7/23,2097,4.99
6/8/23,10,5.54
6/8/23,12,7.24
6/8/23,93,5.79
6/8/23,56,6.39
6/8/23,80,5.22
6/8/23,212,6.14
6/8/23,136,6.19
6/8/23,146,8.48
6/8/23,179,4.97
6/8/23,186,7.53
6/8/23,408,6.89
6/8/23,416,7.99
6/8/23,214,17.69
6/8/23,418,4.24
6/8/23,245,4.97
6/8/23,481,5.79
6/8/23,527,6.88
6/8/23,274,7.63
6/8/23,535,5.24
6/8/23,275,15.99
6/8/23,539,6.99
6/8/23,304,6.69
6/8/23,597,4.49
6/8/23,599,5.24
6/8/23,660,17.69
6/8/23,662,4.74
6/8/23,341,17.29
6/8/23,370,5.99
6/8/23,719,6.99
6/8/23,779,7.69
6/8/23,401,3.59
6/8/23,851,7.69
6/8/23,437,8.59
6/8/23,439,6.99
6/8/23,877,6.09
6/8/23,903,4.99
6/8/23,905,7.34
6/8/23,912,5.04
6/8/23,501,4.99
6/8/23,977,7.69
6/8/23,508,5.79
6/8/23,568,15.99
6/8/23,1059,15.99
6/8/23,1164,6.24
6/8/23,604,7.63
6/8/23,605,7.63
6/8/23,636,6.99
6/8/23,1228,15.99
6/8/23,639,5.04
6/8/23,675,5.99
6/8/23,678,6.89
6/8/23,687,4.47
6/8/23,1433,4.74
6/8/23,1456,5.79
6/8/23,783,5.94
6/8/23,815,7.63
6/8/23,1560,3.54
6/8/23,1564,12.48
6/8/23,1568,4.24
6/8/23,828,4.59
6/8/23,1625,17.69
6/8/23,1696,4.97
6/8/23,892,18.99
6/8/23,898,4.24
6/8/23,921,14.48
6/8/23,926,5.99
6/8/23,928,7.63
6/8/23,947,4.99
6/8/23,1798,7.69
6/8/23,1802,4.99
6/8/23,956,3.79
6/8/23,972,4.99
6/8/23,978,4.24
6/8/23,1859,6.89
6/8/23,1883,7.63
6/8/23,1886,6.99
6/8/23,1889,5.24
6/8/23,1006,6.99
6/8/23,1059,6.88
6/8/23,1096,6.99
6/8/23,2121,6.88
6/8/23,1127,7.49
6/8/23,1129,6.39
6/8/23,1168,6.99
6/8/23,2207,2.24
6/8/23,1197,12.48
6/8/23,1203,4.49
6/8/23,2271,4.98
6/8/23,1243,7.63
6/8/23,2376,5.04
6/8/23,1267,6.99
6/8/23,1271,5.34
6/8/23,1272,11.98
6/8/23,2493,8.28
6/8/23,1334,5.79
6/8/23,1401,6.99
6/8/23,1402,6.88
6/8/23,1404,23.45
6/8/23,1426,7.99
6/8/23,1431,6.88
6/8/23,1434,6.59
6/8/23,2671,6.94
6/8/23,1440,7.99
6/8/23,2719,18.99
6/8/23,2892,5.22
6/8/23,1564,7.89
6/8/23,1569,5.24
6/8/23,1572,6.88
6/8/23,1596,3.54
6/8/23,1600,4.99
6/8/23,1628,7.63
6/8/23,1633,7.63
6/8/23,1636,12.48
6/8/23,1638,8.28
6/8/23,3027,5.55
6/8/23,1697,7.99
6/8/23,1700,5.99
6/8/23,1645,5.99
6/8/23,3140,7.99
6/8/23,1734,5.04
6/8/23,1736,29.02
6/8/23,3198,8.69
6/8/23,1804,5.89
6/8/23,1899,5.99
6/8/23,2445,5.99
6/8/23,2040,7.24
6/8/23,3585,3.54
6/8/23,2020,6.49
6/8/23,2021,4.59
6/8/23,3699,7.99
6/8/23,3709,7.69
6/8/23,2059,6.88
6/8/23,2095,4.24
6/9/23,14,4.99
6/9/23,31,7.99
6/9/23,166,6.99
6/9/23,208,8.79
6/9/23,139,15.38
6/9/23,278,7.69
6/9/23,147,3.79
6/9/23,60,7.63
6/9/23,178,6.69
6/9/23,471,8.59
6/9/23,479,7.19
6/9/23,249,6.89
6/9/23,531,4.84
6/9/23,537,7.49
6/9/23,279,6.39
6/9/23,605,6.99
6/9/23,316,5.99
6/9/23,666,4.99
6/9/23,687,6.99
6/9/23,408,5.59
6/9/23,435,4.99
6/9/23,859,6.99
6/9/23,442,4.99
6/9/23,448,30.48
6/9/23,469,7.49
6/9/23,505,20.39
6/9/23,1039,8.99
6/9/23,538,6.99
6/9/23,540,4.99
6/9/23,1103,4.99
6/9/23,603,10.48
6/9/23,1146,9.94
6/9/23,1308,4.97
6/9/23,680,7.99
6/9/23,683,6.99
6/9/23,1316,6.69
6/9/23,1450,17.97
6/9/23,784,5.99
6/9/23,1504,6.19
6/9/23,818,8.48
6/9/23,1563,4.59
6/9/23,854,4.99
6/9/23,863,6.59
6/9/23,896,6.39
6/9/23,899,5.79
6/9/23,922,7.63
6/9/23,924,16.09
6/9/23,1796,7.69
6/9/23,955,4.29
6/9/23,1838,4.99
6/9/23,975,6.39
6/9/23,977,7.63
6/9/23,979,4.29
6/9/23,1001,8.28
6/9/23,1888,6.39
6/9/23,1894,6.99
6/9/23,1039,7.69
6/9/23,1060,7.63
6/9/23,1064,6.99
6/9/23,2024,5.99
6/9/23,1094,6.99
6/9/23,1098,5.59
6/9/23,2075,31.95
6/9/23,1126,7.39
6/9/23,2190,5.59
6/9/23,1164,5.99
6/9/23,2194,7.99
6/9/23,2205,8.09
6/9/23,1198,5.24
6/9/23,2264,2.99
6/9/23,2267,17.79
6/9/23,1206,7.63
6/9/23,2328,5.99
6/9/23,1241,5.99
6/9/23,2390,5.22
6/9/23,1278,17.69
6/9/23,1333,6.49
6/9/23,1397,5.99
6/9/23,1399,7.99
6/9/23,1400,7.63
6/9/23,2616,7.63
6/9/23,2619,7.63
6/9/23,1407,2.99
6/9/23,2627,7.63
6/9/23,2662,6.88
6/9/23,2732,4.99
6/9/23,1498,6.99
6/9/23,2785,13.98
6/9/23,2829,7.63
6/9/23,1530,7.69
6/9/23,2838,9.98
6/9/23,2842,7.63
6/9/23,2882,4.98
6/9/23,1561,4.19
6/9/23,1620,13.98
6/9/23,1570,5.99
6/9/23,1573,6.99
6/9/23,2950,4.97
6/9/23,1083,6.99
6/9/23,2957,17.29
6/9/23,1609,6.39
6/9/23,655,4.97
6/9/23,3024,5.99
6/9/23,1637,8.99
6/9/23,3026,6.99
6/9/23,1577,13.98
6/9/23,3037,6.99
6/9/23,3072,6.99
6/9/23,1673,5.22
6/9/23,3093,5.99
6/9/23,1698,12.12
6/9/23,1701,2.99
6/9/23,3187,5.99
6/9/23,3242,15.99
6/9/23,1768,5.99
6/9/23,3306,4.29
6/9/23,1809,6.99
6/9/23,1811,5.79
6/9/23,3409,6.39
6/9/23,1873,4.97
6/9/23,1280,5.99
6/9/23,3484,35.38
6/9/23,1904,5.49
6/9/23,1932,4.97
6/9/23,3549,16.49
6/9/23,1960,7.63
6/9/23,1961,6.88
6/9/23,1966,6.89
6/9/23,1990,15.99
6/9/23,3638,6.24
6/9/23,3697,5.22
6/9/23,2061,4.29
6/9/23,2066,6.88
6/9/23,2099,6.99
6/9/23,3830,8.28
6/9/23,2100,17.69
6/9/23,3202,6.89
6/10/23,18,6.99
6/10/23,39,6.99
6/10/23,89,4.69
6/10/23,48,7.69
6/10/23,99,4.97
6/10/23,53,7.63
6/10/23,164,8.99
6/10/23,85,4.99
6/10/23,86,6.39
6/10/23,112,13.98
6/10/23,266,5.99
6/10/23,271,8.29
6/10/23,212,6.99
6/10/23,215,6.99
6/10/23,246,4.99
6/10/23,533,6.19
6/10/23,116,4.97
6/10/23,278,3.33
6/10/23,552,8.28
6/10/23,305,4.29
6/10/23,595,7.63
6/10/23,342,17.79
6/10/23,673,7.63
6/10/23,675,11.58
6/10/23,685,6.99
6/10/23,725,8.28
6/10/23,727,4.29
6/10/23,737,3.59
6/10/23,402,7.63
6/10/23,789,5.22
6/10/23,406,5.99
6/10/23,441,6.59
6/10/23,474,6.99
6/10/23,975,8.29
6/10/23,504,5.99
6/10/23,979,18.99
6/10/23,506,6.89
6/10/23,535,20.99
6/10/23,1041,5.99
6/10/23,569,7.63
6/10/23,1229,5.22
6/10/23,1237,7.99
6/10/23,679,5.99
6/10/23,1310,12.18
6/10/23,903,4.99
6/10/23,682,5.84
6/10/23,714,5.89
6/10/23,750,4.29
6/10/23,1488,7.63
6/10/23,1498,8.09
6/10/23,1500,8.99
6/10/23,791,5.79
6/10/23,821,23.96
6/10/23,822,4.99
6/10/23,1701,5.99
6/10/23,1703,6.99
6/10/23,903,4.99
6/10/23,1754,3.99
6/10/23,929,4.99
6/10/23,1768,6.99
6/10/23,948,5.99
6/10/23,950,6.99
6/10/23,976,18.34
6/10/23,334,4.97
6/10/23,1002,7.63
6/10/23,1895,4.99
6/10/23,1035,4.49
6/10/23,1953,6.89
6/10/23,1964,5.99
6/10/23,1063,6.99
6/10/23,2005,4.69
6/10/23,2007,4.99
6/10/23,1101,6.99
6/10/23,2077,5.59
6/10/23,1102,6.99
6/10/23,1104,4.59
6/10/23,2192,6.99
6/10/23,450,15.26
6/10/23,1207,4.99
6/10/23,1211,7.63
6/10/23,1269,5.99
6/10/23,1301,5.22
6/10/23,2438,4.59
6/10/23,1335,7.63
6/10/23,1367,7.63
6/10/23,2609,4.99
6/10/23,1432,13.98
6/10/23,1433,5.99
6/10/23,2669,7.63
6/10/23,2673,8.99
6/10/23,2675,16.56
6/10/23,2716,6.99
6/10/23,2725,7.49
6/10/23,2731,5.99
6/10/23,1500,7.63
6/10/23,2788,7.99
6/10/23,2827,5.99
6/10/23,1527,19.64
6/10/23,1531,6.89
6/10/23,1563,51.57
6/10/23,2898,3.79
6/10/23,469,4.99
6/10/23,2904,7.63
6/10/23,2910,6.09
6/10/23,1578,4.29
6/10/23,1601,5.99
6/10/23,1603,5.99
6/10/23,2971,5.99
6/10/23,3019,5.92
6/10/23,3035,5.89
6/10/23,3076,7.63
6/10/23,1670,7.63
6/10/23,3080,7.63
6/10/23,1678,5.22
6/10/23,1704,6.99
6/10/23,1735,36.68
6/10/23,2163,7.63
6/10/23,3246,4.99
6/10/23,3250,4.99
6/10/23,3310,7.63
6/10/23,1805,3.33
6/10/23,1807,6.99
6/10/23,3322,4.97
6/10/23,3366,6.99
6/10/23,3368,8.28
6/10/23,3370,7.63
6/10/23,1872,6.39
6/10/23,3436,5.99
6/10/23,3478,6.99
6/10/23,3480,6.39
6/10/23,1915,13.78
6/10/23,1931,7.69
6/10/23,3540,5.99
6/10/23,3546,6.99
6/10/23,1959,5.99
6/10/23,3593,7.99
6/10/23,3631,6.69
6/10/23,3633,18.99
6/10/23,1988,6.39
6/10/23,1992,6.39
6/10/23,1993,6.99
6/10/23,2022,5.99
6/10/23,3695,6.99
6/10/23,3481,5.99
6/10/23,3764,5.22
6/10/23,3776,6.99
6/10/23,2101,4.69
6/10/23,2102,5.99
6/11/23,11,7.69
6/11/23,21,7.83
6/11/23,23,5.99
6/11/23,95,17.29
6/11/23,49,7.63
6/11/23,103,5.99
6/11/23,82,7.63
6/11/23,168,4.99
6/11/23,87,7.69
6/11/23,89,6.39
6/11/23,110,4.99
6/11/23,111,5.99
6/11/23,220,6.99
6/11/23,113,5.22
6/11/23,115,4.99
6/11/23,269,4.99
6/11/23,275,7.63
6/11/23,142,7.63
6/11/23,180,4.69
6/11/23,143,7.63
6/11/23,144,17.29
6/11/23,280,3.33
6/11/23,292,5.99
6/11/23,177,6.99
6/11/23,351,6.59
6/11/23,363,5.99
6/11/23,189,6.99
6/11/23,213,4.99
6/11/23,217,4.69
6/11/23,430,15.99
6/11/23,433,5.99
6/11/23,497,4.69
6/11/23,276,6.19
6/11/23,280,4.59
6/11/23,306,6.99
6/11/23,309,4.99
6/11/23,339,5.99
6/11/23,347,6.99
6/11/23,348,4.89
6/11/23,677,5.99
6/11/23,355,5.99
6/11/23,721,9.38
6/11/23,729,6.99
6/11/23,783,4.99
6/11/23,785,5.22
6/11/23,404,6.99
6/11/23,791,5.89
6/11/23,436,7.69
6/11/23,438,5.99
6/11/23,440,6.99
6/11/23,916,5.54
6/11/23,918,4.69
6/11/23,483,6.99
6/11/23,981,4.99
6/11/23,983,7.69
6/11/23,536,3.99
6/11/23,539,6.99
6/11/23,541,8.28
6/11/23,1107,7.63
6/11/23,1120,7.63
6/11/23,1172,6.39
6/11/23,610,18.99
6/11/23,640,7.69
6/11/23,642,7.98
6/11/23,1245,5.49
6/11/23,1378,6.99
6/11/23,717,7.99
6/11/23,718,15.34
6/11/23,721,7.63
6/11/23,723,4.99
6/11/23,1390,5.99
6/11/23,1397,8.09
6/11/23,1437,4.97
6/11/23,752,5.49
6/11/23,753,4.99
6/11/23,756,6.99
6/11/23,1448,6.09
6/11/23,1452,6.59
6/11/23,1502,6.89
6/11/23,787,4.59
6/11/23,1516,4.99
6/11/23,825,8.29
6/11/23,856,4.97
6/11/23,858,7.63
6/11/23,862,3.99
6/11/23,1699,7.63
6/11/23,897,6.59
6/11/23,1719,5.99
6/11/23,1765,7.63
6/11/23,1800,5.99
6/11/23,1804,5.34
6/11/23,953,3.79
6/11/23,1010,7.63
6/11/23,1030,4.99
6/11/23,1941,7.63
6/11/23,1947,5.79
6/11/23,1034,4.97
6/11/23,1040,5.99
6/11/23,2015,6.69
6/11/23,1073,4.59
6/11/23,2065,17.79
6/11/23,2071,6.65
6/11/23,1105,6.59
6/11/23,1161,13.98
6/11/23,1469,4.97
6/11/23,1130,8.19
6/11/23,2133,7.69
6/11/23,1135,3.33
6/11/23,2139,5.34
6/11/23,1165,7.63
6/11/23,2203,7.49
6/11/23,1202,4.59
6/11/23,2263,5.99
6/11/23,2274,8.59
6/11/23,2276,6.59
6/11/23,2388,6.59
6/11/23,1274,8.09
6/11/23,1277,8.28
6/11/23,1300,5.99
6/11/23,2436,6.39
6/11/23,1302,7.69
6/11/23,2495,7.63
6/11/23,2557,7.69
6/11/23,2559,4.97
6/11/23,1368,6.59
6/11/23,1373,6.19
6/11/23,1464,6.99
6/11/23,1466,5.79
6/11/23,2724,4.97
6/11/23,1470,4.69
6/11/23,1479,4.99
6/11/23,2783,4.99
6/11/23,1501,5.99
6/11/23,1503,6.99
6/11/23,1528,3.99
6/11/23,1533,5.99
6/11/23,2961,6.89
6/11/23,1602,3.99
6/11/23,1635,3.79
6/11/23,3083,6.69
6/11/23,1674,4.99
6/11/23,1705,4.19
6/11/23,3189,6.99
6/11/23,1738,6.99
6/11/23,3196,5.99
6/11/23,3201,4.99
6/11/23,3203,5.54
6/11/23,1803,7.69
6/11/23,3316,6.59
6/11/23,1810,7.63
6/11/23,1838,7.63
6/11/23,1905,5.59
6/11/23,3415,4.97
6/11/23,1868,7.29
6/11/23,3420,7.69
6/11/23,3424,4.99
6/11/23,3432,6.99
6/11/23,1900,4.99
6/11/23,1933,7.49
6/11/23,3544,6.99
6/11/23,3554,4.19
6/11/23,3582,7.63
6/11/23,3588,5.99
6/11/23,1991,6.39
6/11/23,1994,4.99
6/11/23,3648,3.99
6/11/23,3691,7.49
6/11/23,3758,4.99
6/11/23,2060,8.67
6/11/23,2063,7.69
6/11/23,3839,3.99
6/11/23,2107,6.99
6/11/23,2108,3.99
6/12/23,15,6.48
6/12/23,55,8.69
6/12/23,84,3.99
6/12/23,172,6.99
6/12/23,174,6.99
6/12/23,114,5.99
6/12/23,284,6.89
6/12/23,286,8.29
6/12/23,347,4.69
6/12/23,183,5.22
6/12/23,361,7.63
6/12/23,216,4.99
6/12/23,422,6.39
6/12/23,220,6.69
6/12/23,254,18.99
6/12/23,601,6.99
6/12/23,312,4.99
6/12/23,343,6.09
6/12/23,344,19.09
6/12/23,671,17.79
6/12/23,679,4.89
6/12/23,378,6.59
6/12/23,412,6.09
6/12/23,861,7.63
6/12/23,446,6.99
6/12/23,914,4.99
6/12/23,502,4.99
6/12/23,507,6.99
6/12/23,1003,6.09
6/12/23,1105,7.63
6/12/23,1170,7.63
6/12/23,1181,4.99
6/12/23,644,6.99
6/12/23,715,2.99
6/12/23,719,7.63
6/12/23,754,6.69
6/12/23,1591,4.59
6/12/23,1635,7.63
6/12/23,891,7.99
6/12/23,927,6.39
6/12/23,523,33.88
6/12/23,903,4.99
6/12/23,1853,5.99
6/12/23,1008,5.54
6/12/23,1033,7.69
6/12/23,1958,5.99
6/12/23,2020,5.22
6/12/23,2061,16.58
6/12/23,2069,5.59
6/12/23,1099,6.99
6/12/23,1514,7.63
6/12/23,1511,7.63
6/12/23,2125,5.79
6/12/23,1146,4.61
6/12/23,1167,13.98
6/12/23,1201,6.49
6/12/23,1760,5.99
6/12/23,1220,9.98
6/12/23,2326,2.99
6/12/23,1242,5.22
6/12/23,1248,6.99
6/12/23,2349,6.99
6/12/23,2391,7.63
6/12/23,1298,6.99
6/12/23,302,7.69
6/12/23,206,7.69
6/12/23,1306,7.49
6/12/23,2497,5.79
6/12/23,1340,4.99
6/12/23,1370,7.99
6/12/23,2618,2.99
6/12/23,1403,5.79
6/12/23,2636,7.63
6/12/23,2629,4.97
6/12/23,1463,3.99
6/12/23,1475,6.39
6/12/23,1534,4.59
6/12/23,2847,4.99
6/12/23,2894,3.99
6/12/23,2895,15.26
6/12/23,1565,15.38
6/12/23,2417,9.78
6/12/23,1576,7.49
6/12/23,3039,5.79
6/12/23,3089,7.63
6/12/23,1680,7.49
6/12/23,1707,5.79
6/12/23,1777,6.39
6/12/23,3314,7.63
6/12/23,1840,7.63
6/12/23,3428,7.63
6/12/23,3440,7.63
6/12/23,2261,4.99
6/12/23,3482,4.99
6/12/23,1908,7.63
6/12/23,1936,6.39
6/12/23,3547,6.99
6/12/23,1997,4.39
6/12/23,2025,4.97
6/12/23,3701,7.63
6/12/23,3711,4.99
6/12/23,3772,4.99
6/12/23,3774,7.69
6/13/23,13,2.99
6/13/23,27,6.99
6/13/23,16,8.99
6/13/23,41,5.22
6/13/23,22,5.99
6/13/23,83,7.69
6/13/23,170,5.22
6/13/23,120,17.69
6/13/23,288,5.99
6/13/23,149,4.99
6/13/23,349,19.09
6/13/23,182,4.99
6/13/23,357,7.69
6/13/23,365,4.19
6/13/23,371,7.49
6/13/23,194,5.99
6/13/23,195,7.49
6/13/23,412,5.79
6/13/23,414,5.54
6/13/23,229,6.99
6/13/23,485,3.99
6/13/23,251,4.97
6/13/23,255,4.89
6/13/23,542,4.99
6/13/23,568,3.99
6/13/23,617,6.99
6/13/23,621,4.99
6/13/23,346,5.99
6/13/23,351,5.79
6/13/23,374,7.69
6/13/23,375,7.99
6/13/23,853,6.99
6/13/23,855,6.59
6/13/23,445,6.59
6/13/23,451,6.99
6/13/23,452,33.88
6/13/23,993,7.63
6/13/23,537,12.78
6/13/23,1049,15.99
6/13/23,542,7.63
6/13/23,571,5.99
6/13/23,1109,6.89
6/13/23,1111,7.69
6/13/23,580,15.99
6/13/23,607,7.49
6/13/23,1179,7.63
6/13/23,613,6.89
6/13/23,1185,4.99
6/13/23,645,10
6/13/23,1315,4.99
6/13/23,1380,7.69
6/13/23,760,5.99
6/13/23,785,5.99
6/13/23,824,4.19
6/13/23,855,18.99
6/13/23,1633,7.29
6/13/23,1709,17.69
6/13/23,283,9.98
6/13/23,1764,36.68
6/13/23,930,6.99
6/13/23,1767,6.99
6/13/23,933,4.99
6/13/23,1003,6.49
6/13/23,1949,35.58
6/13/23,1036,7.63
6/13/23,1955,8.29
6/13/23,1960,7.63
6/13/23,2022,4.59
6/13/23,2126,7.99
6/13/23,2128,5.99
6/13/23,1131,4.99
6/13/23,1166,4.99
6/13/23,2202,4.99
6/13/23,1246,4.89
6/13/23,1247,5.99
6/13/23,2351,5.22
6/13/23,1273,7.63
6/13/23,1308,6.99
6/13/23,2503,5.22
6/13/23,2721,30.76
6/13/23,2734,5.22
6/13/23,2628,6.99
6/13/23,1540,8.28
6/13/23,1567,4.59
6/13/23,1568,6.99
6/13/23,2915,4.99
6/13/23,2967,5.54
6/13/23,1606,6.99
6/13/23,2969,5.22
6/13/23,360,7.69
6/13/23,534,7.63
6/13/23,1742,8.99
6/13/23,3207,6.99
6/13/23,1746,5.99
6/13/23,523,17.69
6/13/23,3372,5.99
6/13/23,1845,7.63
6/13/23,3430,4.97
6/13/23,1901,5.99
6/13/23,3542,11.18
6/13/23,3556,17.69
6/13/23,1989,3.79
6/13/23,3693,7.69
6/13/23,2023,5.99
6/13/23,2028,5.54
6/13/23,2030,5.99
6/13/23,3778,7.34
6/13/23,2081,102.24
6/13/23,2106,17.69
6/13/23,3841,5.79
6/13/23,2109,6.99
6/13/23,3847,6.99
6/13/23,3853,6.99
6/13/23,3856,6.99
6/14/23,17,5.99
6/14/23,23,5.49
6/14/23,53,4.99
6/14/23,50,3.33
6/14/23,57,3.5
6/14/23,58,4.5
6/14/23,115,6.99
6/14/23,59,4.97
6/14/23,109,4.99
6/14/23,145,6.99
6/14/23,282,3.99
6/14/23,181,6.99
6/14/23,184,3.5
6/14/23,188,6.99
6/14/23,224,4.5
6/14/23,247,6.99
6/14/23,248,6.53
6/14/23,487,14.97
6/14/23,281,7.63
6/14/23,548,6.99
6/14/23,283,4.97
6/14/23,556,7.63
6/14/23,286,6.99
6/14/23,611,3.5
6/14/23,681,4.99
6/14/23,683,4.69
6/14/23,354,6.99
6/14/23,691,4.99
6/14/23,863,7.63
6/14/23,985,7.63
6/14/23,511,4.97
6/14/23,995,7.69
6/14/23,997,4.59
6/14/23,1043,3.5
6/14/23,1051,7.39
6/14/23,1053,6.99
6/14/23,574,6.99
6/14/23,1124,4.99
6/14/23,608,4.99
6/14/23,609,5.22
6/14/23,1174,7.63
6/14/23,1183,3.99
6/14/23,1243,7.63
6/14/23,681,7.99
6/14/23,685,11.98
6/14/23,690,6.99
6/14/23,1382,5.49
6/14/23,722,7.69
6/14/23,732,3.5
6/14/23,1441,7.63
6/14/23,755,6.99
6/14/23,1447,4.79
6/14/23,763,15.26
6/14/23,1571,4.99
6/14/23,1585,17.69
6/14/23,1587,4.59
6/14/23,865,7.69
6/14/23,1657,11.98
6/14/23,1712,3.5
6/14/23,932,6.39
6/14/23,951,6.29
6/14/23,1851,20.39
6/14/23,1011,6.89
6/14/23,1037,4.89
6/14/23,1100,8.99
6/14/23,2083,3.5
6/14/23,1132,19.09
6/14/23,1149,7.63
6/14/23,2196,13.98
6/14/23,2198,7.63
6/14/23,2200,4.97
6/14/23,1170,4.99
6/14/23,2282,6.99
6/14/23,1249,4.97
6/14/23,1252,15.26
6/14/23,2434,7.69
6/14/23,1304,6.99
6/14/23,1338,7.69
6/14/23,2511,7.63
6/14/23,1342,7.63
6/14/23,2513,4.99
6/14/23,1366,17.69
6/14/23,2677,3.5
6/14/23,1438,7.63
6/14/23,1441,3.5
6/14/23,1442,4.99
6/14/23,1471,5.99
6/14/23,1473,4.99
6/14/23,1476,7.69
6/14/23,1504,5.99
6/14/23,2836,7.69
6/14/23,1532,6.99
6/14/23,2499,4.99
6/14/23,458,3.5
6/14/23,1639,5.99
6/14/23,1671,7.69
6/14/23,1672,7.29
6/14/23,3082,5.59
6/14/23,3085,6.99
6/14/23,3142,5.59
6/14/23,1718,5.22
6/14/23,3166,4.99
6/14/23,1769,4.89
6/14/23,3253,6.99
6/14/23,3257,5.54
6/14/23,1816,5.99
6/14/23,1841,5.99
6/14/23,3375,17.69
6/14/23,1871,5.49
6/14/23,1875,82.46
6/14/23,1876,3.5
6/14/23,1879,7.69
6/14/23,3486,4.99
6/14/23,3538,7.39
6/14/23,1935,4.99
6/14/23,3560,7.63
6/14/23,3640,4.37
6/14/23,3137,7.63
6/14/23,3645,7.99
6/14/23,2002,7.63
6/14/23,582,5.49
6/14/23,2065,7.63
6/14/23,2067,6.09
6/14/23,3835,7.69
6/14/23,2103,5.99
6/15/23,21,7.63
6/15/23,52,3.5
6/15/23,107,5.49
6/15/23,188,7.63
6/15/23,226,3.99
6/15/23,118,30.76
6/15/23,148,4.99
6/15/23,151,6.89
6/15/23,298,3.5
6/15/23,300,6.49
6/15/23,367,8.29
6/15/23,382,5.49
6/15/23,420,6.09
6/15/23,428,7.99
6/15/23,221,3.5
6/15/23,435,7
6/15/23,437,17.98
6/15/23,489,8.28
6/15/23,491,5.49
6/15/23,258,7.63
6/15/23,509,36.48
6/15/23,609,7.63
6/15/23,313,15.99
6/15/23,317,17.04
6/15/23,357,6.99
6/15/23,731,3.5
6/15/23,733,7.69
6/15/23,380,18.99
6/15/23,384,3.99
6/15/23,403,4.99
6/15/23,410,7.63
6/15/23,444,9.98
6/15/23,866,7.63
6/15/23,868,7.63
6/15/23,873,4.99
6/15/23,473,17.29
6/15/23,924,6.99
6/15/23,510,6.39
6/15/23,1059,15.99
6/15/23,1099,4.99
6/15/23,1113,6.99
6/15/23,576,7.63
6/15/23,614,4.37
6/15/23,648,7
6/15/23,1250,5.99
6/15/23,684,9.98
6/15/23,686,7
6/15/23,692,153.8
6/15/23,1340,6.19
6/15/23,697,6.99
6/15/23,554,7.63
6/15/23,1443,5.99
6/15/23,1445,15.99
6/15/23,789,6.89
6/15/23,1510,4.79
6/15/23,1085,4.99
6/15/23,1524,4.89
6/15/23,1325,7.63
6/15/23,1576,3.5
6/15/23,1498,8.09
6/15/23,1707,6.29
6/15/23,1714,17.29
6/15/23,904,4.99
6/15/23,931,3.99
6/15/23,952,3.5
6/15/23,980,7.39
6/15/23,987,4.97
6/15/23,1899,3.5
6/15/23,1951,4.99
6/15/23,1038,6.99
6/15/23,1041,4.99
6/15/23,1974,4.99
6/15/23,1070,4.97
6/15/23,2017,6.99
6/15/23,1071,4.99
6/15/23,1081,6.99
6/15/23,2131,6.99
6/15/23,1141,5.49
6/15/23,1172,6.99
6/15/23,1204,7.83
