DATE,USER_ID,AD_SPEND
6/8/23,9340,4.79
6/8/23,9341,3.92
6/8/23,9342,4.61
6/8/23,9343,4.64
6/8/23,9344,6.36
6/8/23,9345,3.73
6/8/23,9346,5.65
6/8/23,9347,5.17
6/8/23,9348,5.99
6/8/23,9349,13.27
6/8/23,9350,3.18
6/8/23,9351,3.73
6/8/23,9352,4.34
6/8/23,9353,5.16
6/8/23,9354,5.72
6/8/23,9355,3.93
6/8/23,9356,11.99
6/8/23,9357,5.24
6/8/23,9358,5.02
6/8/23,9359,3.37
6/8/23,9360,3.93
6/8/23,9361,13.27
6/8/23,9362,3.56
6/8/23,9363,12.97
6/8/23,9364,4.49
6/8/23,9365,5.24
6/8/23,9366,5.77
6/8/23,9367,2.69
6/8/23,9368,5.77
6/8/23,9369,6.44
6/8/23,9370,5.24
6/8/23,9371,4.57
6/8/23,9372,3.74
6/8/23,9373,5.51
6/8/23,9374,3.78
6/8/23,9375,3.74
6/8/23,9376,5.77
6/8/23,9377,4.34
6/8/23,9378,11.99
6/8/23,9379,11.99
6/8/23,9380,4.68
6/8/23,9381,5.72
6/8/23,9382,5.72
6/8/23,9383,5.24
6/8/23,9384,11.99
6/8/23,9385,3.78
6/8/23,9386,4.49
6/8/23,9387,5.17
6/8/23,9388,3.35
6/8/23,9389,3.56
6/8/23,9390,4.34
6/8/23,9391,4.46
6/8/23,9392,5.72
6/8/23,9393,2.66
6/8/23,9394,9.36
6/8/23,9395,3.18
6/8/23,9396,3.44
6/8/23,9397,13.27
6/8/23,9398,3.73
6/8/23,9399,14.24
6/8/23,9400,3.18
6/8/23,9401,10.86
6/8/23,9402,4.49
6/8/23,9403,5.72
6/8/23,9404,3.74
6/8/23,9405,5.77
6/8/23,9406,3.74
6/8/23,9407,2.84
6/8/23,9408,3.74
6/8/23,9409,3.18
6/8/23,9410,5.17
6/8/23,9411,5.72
6/8/23,9412,5.24
6/8/23,9413,3.93
6/8/23,9414,5.24
6/8/23,9415,5.16
6/8/23,9416,5.24
6/8/23,9417,5.16
6/8/23,9418,5.62
6/8/23,9419,4.79
6/8/23,9420,5.24
6/8/23,9421,1.68
6/8/23,9422,9.36
6/8/23,9423,3.37
6/8/23,9424,3.74
6/8/23,9425,5.72
6/8/23,9426,3.78
6/8/23,9427,5.24
6/8/23,9428,4.01
6/8/23,9429,8.99
6/8/23,9430,6.21
6/8/23,9431,4.34
6/8/23,9432,5.24
6/8/23,9433,5.16
6/8/23,9434,17.59
6/8/23,9435,5.99
6/8/23,9436,5.16
6/8/23,9437,4.94
6/8/23,9438,5.21
6/8/23,9439,5.99
6/8/23,9440,14.24
6/8/23,9441,3.92
6/8/23,9442,5.92
6/8/23,9443,3.93
6/8/23,9444,5.16
6/8/23,9445,2.66
6/8/23,9446,3.74
6/8/23,9447,5.72
6/8/23,9448,5.72
6/8/23,9449,9.36
6/8/23,9450,6.21
6/8/23,9451,4.16
6/8/23,9452,5.99
6/8/23,9453,4.49
6/8/23,9454,4.49
6/8/23,9455,5.99
6/8/23,9456,3.78
6/8/23,9457,21.77
6/8/23,9458,6.52
6/8/23,9459,4.42
6/8/23,9460,4.49
6/8/23,9461,4.49
6/8/23,9462,5.43
6/8/23,9463,2.66
6/8/23,9464,4.87
6/8/23,9465,3.44
6/8/23,9466,5.99
6/8/23,9467,5.77
6/8/23,9468,5.16
6/8/23,9469,3.18
6/9/23,9470,3.74
6/9/23,9471,5.99
6/9/23,9472,5.24
6/9/23,9473,6.59
6/9/23,9474,11.54
6/9/23,9475,5.77
6/9/23,9476,2.84
6/9/23,9477,5.72
6/9/23,9478,5.02
6/9/23,9479,6.44
6/9/23,9480,5.39
6/9/23,9481,5.17
6/9/23,9482,3.63
6/9/23,9483,5.62
6/9/23,9484,4.79
6/9/23,9485,5.24
6/9/23,9486,4.49
6/9/23,9487,3.74
6/9/23,9488,5.24
6/9/23,9489,4.19
6/9/23,9490,3.74
6/9/23,9491,5.24
6/9/23,9492,3.74
6/9/23,9493,22.86
6/9/23,9494,5.62
6/9/23,9495,15.29
6/9/23,9496,6.74
6/9/23,9497,5.24
6/9/23,9498,3.74
6/9/23,9499,3.74
6/9/23,9500,7.86
6/9/23,9501,7.46
6/9/23,9502,3.73
6/9/23,9503,5.99
6/9/23,9504,5.24
6/9/23,9505,5.02
6/9/23,9506,13.48
6/9/23,9507,4.49
6/9/23,9508,4.64
6/9/23,9509,6.36
6/9/23,9510,3.44
6/9/23,9511,3.74
6/9/23,9512,4.94
6/9/23,9513,4.79
6/9/23,9514,4.34
6/9/23,9515,5.72
6/9/23,9516,12.07
6/9/23,9517,5.77
6/9/23,9518,3.22
6/9/23,9519,3.74
6/9/23,9520,4.79
6/9/23,9521,5.72
6/9/23,9522,3.22
6/9/23,9523,6.21
6/9/23,9524,4.79
6/9/23,9525,5.24
6/9/23,9526,5.77
6/9/23,9527,5.72
6/9/23,9528,5.24
6/9/23,9529,4.49
6/9/23,9530,5.24
6/9/23,9531,4.19
6/9/23,9532,23.96
6/9/23,9533,5.54
6/9/23,9534,4.19
6/9/23,9535,4.49
6/9/23,9536,5.99
6/9/23,9537,6.07
6/9/23,9538,3.93
6/9/23,9539,2.24
6/9/23,9540,13.34
6/9/23,9541,5.72
6/9/23,9542,4.49
6/9/23,9543,4.49
6/9/23,9544,3.92
6/9/23,9545,13.27
6/9/23,9546,4.87
6/9/23,9547,4.49
6/9/23,9548,5.99
6/9/23,9549,5.72
6/9/23,9550,5.72
6/9/23,9551,5.72
6/9/23,9552,2.24
6/9/23,9553,5.72
6/9/23,9554,5.16
6/9/23,9555,3.74
6/9/23,9556,5.24
6/9/23,9557,10.49
6/9/23,9558,5.72
6/9/23,9559,5.77
6/9/23,9560,7.49
6/9/23,9561,5.72
6/9/23,9562,3.74
6/9/23,9563,3.14
6/9/23,9564,10.49
6/9/23,9565,4.49
6/9/23,9566,5.24
6/9/23,9567,3.73
6/9/23,9568,5.24
6/9/23,9569,12.97
6/9/23,9570,4.79
6/9/23,9571,3.73
6/9/23,9572,4.49
6/9/23,9573,6.74
6/9/23,9574,5.24
6/9/23,9575,10.49
6/9/23,9576,5.24
6/9/23,9577,5.24
6/9/23,9578,3.92
6/9/23,9579,4.49
6/9/23,9580,9.09
6/9/23,9581,2.24
6/9/23,9582,4.49
6/9/23,9583,11.99
6/9/23,9584,4.49
6/9/23,9585,3.22
6/9/23,9586,5.24
6/9/23,9587,4.34
6/9/23,9588,4.79
6/9/23,9589,3.73
6/9/23,9590,4.49
6/9/23,9591,26.54
6/9/23,9592,4.12
6/9/23,9593,3.73
6/9/23,9594,12.37
6/9/23,9595,5.72
6/9/23,9596,5.16
6/9/23,9597,5.17
6/9/23,9598,11.99
6/9/23,9599,4.68
6/9/23,9600,3.92
6/9/23,9601,3.22
6/9/23,9602,5.16
6/9/23,9603,5.24
6/9/23,9604,6.21
6/9/23,9605,13.27
6/9/23,9606,5.17
6/10/23,9607,5.24
6/10/23,9608,5.24
6/10/23,9609,3.52
6/10/23,9610,5.77
6/10/23,9611,3.73
6/10/23,9612,5.72
6/10/23,9613,6.74
6/10/23,9614,3.74
6/10/23,9615,4.79
6/10/23,9616,10.49
6/10/23,9617,4.49
6/10/23,9618,6.22
6/10/23,9619,5.24
6/10/23,9620,5.24
6/10/23,9621,3.74
6/10/23,9622,4.64
6/10/23,9623,3.73
6/10/23,9624,2.5
6/10/23,9625,6.21
6/10/23,9626,3.22
6/10/23,9627,5.72
6/10/23,9628,13.34
6/10/23,9629,5.72
6/10/23,9630,8.69
6/10/23,9631,5.24
6/10/23,9632,6.21
6/10/23,9633,3.22
6/10/23,9634,2.69
6/10/23,9635,5.72
6/10/23,9636,3.92
6/10/23,9637,4.49
6/10/23,9638,4.94
6/10/23,9639,5.24
6/10/23,9640,6.22
6/10/23,9641,4.49
6/10/23,9642,14.24
6/10/23,9643,5.17
6/10/23,9644,15.74
6/10/23,9645,4.49
6/10/23,9646,5.72
6/10/23,9647,3.92
6/10/23,9648,5.99
6/10/23,9649,4.49
6/10/23,9650,9.14
6/10/23,9651,3.74
6/10/23,9652,4.38
6/10/23,9653,4.42
6/10/23,9654,3.22
6/10/23,9655,5.72
6/10/23,9656,6.07
6/10/23,9657,6.74
6/10/23,9658,4.34
6/10/23,9659,17.97
6/10/23,9660,3.74
6/10/23,9661,4.49
6/10/23,9662,5.24
6/10/23,9663,3.74
6/10/23,9664,2.99
6/10/23,9665,3.74
6/10/23,9666,5.24
6/10/23,9667,4.49
6/10/23,9668,5.24
6/10/23,9669,13.76
6/10/23,9670,3.73
6/10/23,9671,5.72
6/10/23,9672,3.74
6/10/23,9673,3.37
6/10/23,9674,5.17
6/10/23,9675,4.49
6/10/23,9676,5.24
6/10/23,9677,3.52
6/10/23,9678,3.74
6/10/23,9679,5.24
6/10/23,9680,4.19
6/10/23,9681,5.24
6/10/23,9682,3.44
6/10/23,9683,5.24
6/10/23,9684,11.45
6/10/23,9685,3.74
6/10/23,9686,5.72
6/10/23,9687,4.49
6/10/23,9688,3.92
6/10/23,9689,3.44
6/10/23,9690,5.72
6/10/23,9691,5.72
6/10/23,9692,3.74
6/10/23,9693,10.49
6/10/23,9694,4.49
6/10/23,9695,5.72
6/10/23,9696,6.74
6/10/23,9697,12.42
6/10/23,9698,5.24
6/10/23,9699,5.62
6/10/23,9700,4.49
6/10/23,9701,5.72
6/10/23,9702,5.99
6/10/23,9703,4.49
6/10/23,9704,14.73
6/10/23,9705,5.17
6/10/23,9706,38.68
6/10/23,9707,2.84
6/10/23,9708,3.74
6/10/23,9709,5.72
6/10/23,9710,4.57
6/10/23,9711,3.22
6/10/23,9712,4.49
6/10/23,9713,4.49
6/10/23,9714,4.49
6/10/23,9715,4.44
6/10/23,9716,4.42
6/10/23,9717,5.72
6/10/23,9718,5.72
6/10/23,9719,5.72
6/10/23,9720,3.92
6/10/23,9721,5.24
6/10/23,9722,27.51
6/10/23,9723,5.72
6/10/23,9724,3.74
6/10/23,9725,3.74
6/10/23,9726,5.72
6/10/23,9727,2.5
6/10/23,9728,5.24
6/10/23,9729,3.73
6/10/23,9730,5.24
6/10/23,9731,6.21
6/10/23,9732,5.72
6/10/23,9733,4.79
6/10/23,9734,4.49
6/10/23,9735,5.24
6/10/23,9736,4.79
6/10/23,9737,10.34
6/10/23,9738,5.77
6/10/23,9739,4.49
6/10/23,9740,5.24
6/10/23,9741,4.49
6/10/23,9742,5.99
6/10/23,9743,5.02
6/10/23,9744,14.24
6/10/23,9745,4.79
6/10/23,9746,4.79
6/10/23,9747,5.24
6/10/23,9748,4.49
6/10/23,9749,5.24
6/10/23,9750,4.49
6/10/23,9751,3.92
6/10/23,9752,5.24
6/10/23,9753,3.52
6/10/23,9754,4.49
6/11/23,9755,5.77
6/11/23,9756,5.87
6/11/23,9757,4.49
6/11/23,9758,12.97
6/11/23,9759,5.72
6/11/23,9760,4.49
6/11/23,9761,5.72
6/11/23,9762,3.74
6/11/23,9763,5.77
6/11/23,9764,4.79
6/11/23,9765,3.74
6/11/23,9766,4.49
6/11/23,9767,5.24
6/11/23,9768,3.92
6/11/23,9769,3.74
6/11/23,9770,3.74
6/11/23,9771,5.72
6/11/23,9772,5.72
6/11/23,9773,3.52
6/11/23,9774,5.72
6/11/23,9775,12.97
6/11/23,9776,2.5
6/11/23,9777,4.49
6/11/23,9778,5.24
6/11/23,9779,4.94
6/11/23,9780,4.49
6/11/23,9781,5.24
6/11/23,9782,3.74
6/11/23,9783,3.52
6/11/23,9784,11.99
6/11/23,9785,4.49
6/11/23,9786,3.52
6/11/23,9787,4.64
6/11/23,9788,3.44
6/11/23,9789,5.24
6/11/23,9790,3.74
6/11/23,9791,4.49
6/11/23,9792,5.24
6/11/23,9793,3.67
6/11/23,9794,4.49
6/11/23,9795,4.49
6/11/23,9796,7.04
6/11/23,9797,5.24
6/11/23,9798,3.74
6/11/23,9799,3.92
6/11/23,9800,5.24
6/11/23,9801,4.42
6/11/23,9802,5.77
6/11/23,9803,4.49
6/11/23,9804,5.24
6/11/23,9805,4.16
6/11/23,9806,3.52
6/11/23,9807,5.24
6/11/23,9808,3.74
6/11/23,9809,5.77
6/11/23,9810,2.99
6/11/23,9811,5.24
6/11/23,9812,6.21
6/11/23,9813,5.72
6/11/23,9814,5.72
6/11/23,9815,4.79
6/11/23,9816,14.24
6/11/23,9817,5.77
6/11/23,9818,5.99
6/11/23,9819,4.12
6/11/23,9820,5.24
6/11/23,9821,5.99
6/11/23,9822,11.51
6/11/23,9823,5.72
6/11/23,9824,3.74
6/11/23,9825,4.49
6/11/23,9826,6.07
6/11/23,9827,3.73
6/11/23,9828,4.12
6/11/23,9829,3.74
6/11/23,9830,5.24
6/11/23,9831,4.57
6/11/23,9832,4.94
6/11/23,9833,5.17
6/11/23,9834,3.44
6/11/23,9835,3.74
6/11/23,9836,6.22
6/11/23,9837,3.73
6/11/23,9838,5.72
6/11/23,9839,2.99
6/11/23,9840,5.72
6/11/23,9841,4.94
6/11/23,9842,4.49
6/11/23,9843,5.72
6/11/23,9844,4.49
6/11/23,9845,4.01
6/11/23,9846,2.84
6/11/23,9847,5.72
6/11/23,9848,3.74
6/11/23,9849,5.72
6/11/23,9850,4.34
6/11/23,9851,3.73
6/11/23,9852,4.49
6/11/23,9853,5.02
6/11/23,9854,3.44
6/11/23,9855,13.34
6/11/23,9856,4.99
6/11/23,9857,4.94
6/11/23,9858,10.49
6/11/23,9859,3.73
6/11/23,9860,6.14
6/11/23,9861,5.77
6/11/23,9862,2.5
6/11/23,9863,4.01
6/11/23,9864,5.72
6/11/23,9865,5.62
6/11/23,9866,3.44
6/11/23,9867,4.49
6/11/23,9868,6.44
6/11/23,9869,4.94
6/11/23,9870,4.94
6/11/23,9871,6.07
6/11/23,9872,6.21
6/11/23,9873,4.49
6/11/23,9874,4.79
6/11/23,9875,5.77
6/11/23,9876,5.72
6/11/23,9877,5.77
6/11/23,9878,3.73
6/11/23,9879,4.94
6/11/23,9880,4.64
6/11/23,9881,5.24
6/11/23,9882,4.34
6/11/23,9883,3.73
6/11/23,9884,3.52
6/11/23,9885,3.74
6/11/23,9886,3.74
6/11/23,9887,4.49
6/11/23,9888,5.24
6/11/23,9889,2.99
6/11/23,9890,4.49
6/11/23,9891,5.17
6/11/23,9892,2.99
6/11/23,9893,2.84
6/11/23,9894,5.02
6/11/23,9895,3.74
6/11/23,9896,3.14
6/11/23,9897,5.24
6/11/23,9898,5.24
6/11/23,9899,4.49
6/11/23,9900,3.74
6/11/23,9901,4.16
6/11/23,9902,5.77
6/11/23,9903,4.94
6/11/23,9904,5.72
6/11/23,9905,5.72
6/11/23,9906,4.19
6/11/23,9907,3.73
6/11/23,9908,5.47
6/11/23,9909,5.77
6/11/23,9910,3.74
6/11/23,9911,5.24
6/11/23,9912,3.74
6/11/23,9913,5.62
6/11/23,9914,5.24
6/11/23,9915,3.14
6/11/23,9916,5.72
6/11/23,9917,4.49
6/11/23,9918,4.79
6/11/23,9919,3.74
6/11/23,9920,2.99
6/11/23,9921,5.62
6/11/23,9922,3.74
6/11/23,9923,6.5
6/11/23,9924,5.77
6/11/23,9925,2.99
6/11/23,9926,5.24
6/11/23,9927,2.99
6/12/23,9928,4.86
6/12/23,9929,6.52
6/12/23,9930,2.99
6/12/23,9931,5.24
6/12/23,9932,5.24
6/12/23,9933,4.49
6/12/23,9934,5.17
6/12/23,9935,6.22
6/12/23,9936,3.52
6/12/23,9937,3.92
6/12/23,9938,5.72
6/12/23,9939,3.74
6/12/23,9940,4.79
6/12/23,9941,5.02
6/12/23,9942,14.24
6/12/23,9943,5.24
6/12/23,9944,3.74
6/12/23,9945,4.57
6/12/23,9946,14.32
6/12/23,9947,13.34
6/12/23,9948,3.67
6/12/23,9949,4.94
6/12/23,9950,4.57
6/12/23,9951,5.72
6/12/23,9952,5.24
6/12/23,9953,3.74
6/12/23,9954,3.74
6/12/23,9955,5.24
6/12/23,9956,4.57
6/12/23,9957,5.72
6/12/23,9958,5.72
6/12/23,9959,3.74
6/12/23,9960,5.24
6/12/23,9961,2.24
6/12/23,9962,5.72
6/12/23,9963,5.02
6/12/23,9964,3.44
6/12/23,9965,5.72
6/12/23,9966,5.99
6/12/23,9967,4.79
6/12/23,9968,25.41
6/12/23,9969,3.74
6/12/23,9970,4.49
6/12/23,9971,4.16
6/12/23,9972,5.77
6/12/23,9973,4.49
6/12/23,9974,3.92
6/12/23,9975,12.44
6/12/23,9976,4.19
6/12/23,9977,5.24
6/12/23,9978,5.72
6/12/23,9979,5.72
6/12/23,9980,4.34
6/12/23,9981,3.46
6/12/23,9982,10.49
6/12/23,9983,4.87
6/12/23,9984,4.49
6/12/23,9985,7.49
6/12/23,9986,2.24
6/12/23,9987,3.92
6/12/23,9988,5.24
6/12/23,9989,5.24
6/12/23,9990,5.72
6/12/23,9991,5.24
6/12/23,9992,5.77
6/12/23,9993,5.77
6/12/23,9994,5.62
6/12/23,9995,4.34
6/12/23,9996,3.74
6/12/23,9997,5.99
6/12/23,9998,2.24
6/12/23,9999,4.34
6/12/23,10000,5.72
6/12/23,10001,3.73
6/12/23,10002,2.99
6/12/23,10003,4.79
6/12/23,10004,3.44
6/12/23,10005,3.74
6/12/23,10006,2.99
6/12/23,10007,11.45
6/12/23,10008,11.54
6/12/23,10009,7.34
6/12/23,10010,5.62
6/12/23,10011,4.34
6/12/23,10012,5.72
6/12/23,10013,5.62
6/12/23,10014,4.34
6/12/23,10015,4.79
6/12/23,10016,5.72
6/12/23,10017,5.72
6/12/23,10018,5.72
6/12/23,10019,5.72
6/12/23,10020,3.74
6/12/23,10021,3.74
6/12/23,10022,5.72
6/12/23,10023,4.79
6/12/23,10024,5.24
6/12/23,10025,3.29
6/12/23,10026,3.73
6/12/23,10027,5.72
6/12/23,10028,3.74
6/12/23,10029,3.74
6/12/23,10030,5.77
6/13/23,10031,2.24
6/13/23,10032,5.24
6/13/23,10033,6.74
6/13/23,10034,3.92
6/13/23,10035,4.49
6/13/23,10036,5.77
6/13/23,10037,3.92
6/13/23,10038,13.27
6/13/23,10039,4.49
6/13/23,10040,3.74
6/13/23,10041,14.32
6/13/23,10042,3.74
6/13/23,10043,5.77
6/13/23,10044,3.14
6/13/23,10045,5.62
6/13/23,10046,4.49
6/13/23,10047,5.62
6/13/23,10048,4.34
6/13/23,10049,4.16
6/13/23,10050,5.24
6/13/23,10051,2.99
6/13/23,10052,3.73
6/13/23,10053,3.67
6/13/23,10054,3.74
6/13/23,10055,2.99
6/13/23,10056,5.24
6/13/23,10057,3.74
6/13/23,10058,4.49
6/13/23,10059,4.34
6/13/23,10060,5.77
6/13/23,10061,5.99
6/13/23,10062,5.24
6/13/23,10063,4.94
6/13/23,10064,4.94
6/13/23,10065,5.24
6/13/23,10066,25.41
6/13/23,10067,5.72
6/13/23,10068,9.59
6/13/23,10069,11.99
6/13/23,10070,5.72
6/13/23,10071,4.49
6/13/23,10072,5.17
6/13/23,10073,5.77
6/13/23,10074,11.99
6/13/23,10075,5.62
6/13/23,10076,5.72
6/13/23,10077,5.17
6/13/23,10078,3.74
6/13/23,10079,7.5
6/13/23,10080,3.74
6/13/23,10081,5.77
6/13/23,10082,4.49
6/13/23,10083,4.49
6/13/23,10084,3.14
6/13/23,10085,14.24
6/13/23,10086,5.47
6/13/23,10087,13.27
6/13/23,10088,7.49
6/13/23,10089,27.51
6/13/23,10090,5.24
6/13/23,10091,5.24
6/13/23,10092,3.74
6/13/23,10093,4.87
6/13/23,10094,26.69
6/13/23,10095,5.72
6/13/23,10096,6.22
6/13/23,10097,5.72
6/13/23,10098,3.44
6/13/23,10099,5.99
6/13/23,10100,4.49
6/13/23,10101,3.74
6/13/23,10102,3.74
6/13/23,10103,3.74
6/13/23,10104,3.67
6/13/23,10105,4.49
6/13/23,10106,3.92
6/13/23,10107,5.72
6/13/23,10108,5.24
6/13/23,10109,3.92
6/13/23,10110,23.07
6/13/23,10111,3.92
6/13/23,10112,5.24
6/13/23,10113,6.21
6/13/23,10114,3.44
6/13/23,10115,5.24
6/13/23,10116,3.74
6/13/23,10117,4.16
6/13/23,10118,5.24
6/13/23,10119,3.92
6/13/23,10120,5.77
6/13/23,10121,5.72
6/13/23,10122,6.74
6/13/23,10123,5.24
6/13/23,10124,4.49
6/13/23,10125,13.27
6/13/23,10126,4.49
6/13/23,10127,5.72
6/13/23,10128,3.73
6/13/23,10129,4.49
6/13/23,10130,8.39
6/13/23,10131,13.27
6/13/23,10132,2.84
6/13/23,10133,5.77
6/13/23,10134,4.49
6/13/23,10135,4.16
6/13/23,10136,4.49
6/13/23,10137,5.51
6/13/23,10138,76.68
6/13/23,10139,13.27
6/13/23,10140,4.34
6/13/23,10141,5.24
6/13/23,10142,5.24
6/13/23,10143,5.24
6/13/23,10144,5.24
6/14/23,10145,4.49
6/14/23,10146,4.12
6/14/23,10147,3.74
6/14/23,10148,2.5
6/14/23,10149,2.63
6/14/23,10150,3.38
6/14/23,10151,5.24
6/14/23,10152,3.73
6/14/23,10153,3.74
6/14/23,10154,5.24
6/14/23,10155,2.99
6/14/23,10156,5.24
6/14/23,10157,2.63
6/14/23,10158,5.24
6/14/23,10159,3.38
6/14/23,10160,5.24
6/14/23,10161,4.9
6/14/23,10162,11.23
6/14/23,10163,5.72
6/14/23,10164,5.24
6/14/23,10165,3.73
6/14/23,10166,5.72
6/14/23,10167,5.24
6/14/23,10168,2.63
6/14/23,10169,3.74
6/14/23,10170,3.52
6/14/23,10171,5.24
6/14/23,10172,3.74
6/14/23,10173,5.72
6/14/23,10174,5.72
6/14/23,10175,3.73
6/14/23,10176,5.77
6/14/23,10177,3.44
6/14/23,10178,2.63
6/14/23,10179,5.54
6/14/23,10180,5.24
6/14/23,10181,5.24
6/14/23,10182,3.74
6/14/23,10183,3.74
6/14/23,10184,3.92
6/14/23,10185,5.72
6/14/23,10186,2.99
6/14/23,10187,5.72
6/14/23,10188,5.99
6/14/23,10189,8.99
6/14/23,10190,5.24
6/14/23,10191,4.12
6/14/23,10192,5.77
6/14/23,10193,2.63
6/14/23,10194,5.72
6/14/23,10195,5.24
6/14/23,10196,3.59
6/14/23,10197,11.45
6/14/23,10198,3.74
6/14/23,10199,13.27
6/14/23,10200,3.44
6/14/23,10201,5.77
6/14/23,10202,8.99
6/14/23,10203,2.63
6/14/23,10204,4.79
6/14/23,10205,4.72
6/14/23,10206,15.29
6/14/23,10207,5.17
6/14/23,10208,3.67
6/14/23,10209,6.74
6/14/23,10210,2.63
6/14/23,10211,14.32
6/14/23,10212,5.72
6/14/23,10213,10.49
6/14/23,10214,5.72
6/14/23,10215,3.73
6/14/23,10216,3.74
6/14/23,10217,5.24
6/14/23,10218,3.73
6/14/23,10219,11.45
6/14/23,10220,5.77
6/14/23,10221,5.24
6/14/23,10222,5.77
6/14/23,10223,5.72
6/14/23,10224,5.72
6/14/23,10225,3.74
6/14/23,10226,13.27
6/14/23,10227,2.63
6/14/23,10228,5.72
6/14/23,10229,2.63
6/14/23,10230,3.74
6/14/23,10231,4.49
6/14/23,10232,3.74
6/14/23,10233,5.77
6/14/23,10234,4.49
6/14/23,10235,5.77
6/14/23,10236,5.24
6/14/23,10237,3.74
6/14/23,10238,2.63
6/14/23,10239,4.49
6/14/23,10240,5.77
6/14/23,10241,5.47
6/14/23,10242,4.19
6/14/23,10243,5.24
6/14/23,10244,4.19
6/14/23,10245,3.92
6/14/23,10246,3.74
6/14/23,10247,3.67
6/14/23,10248,5.24
6/14/23,10249,4.16
6/14/23,10250,4.49
6/14/23,10251,4.49
6/14/23,10252,13.27
6/14/23,10253,4.12
6/14/23,10254,61.85
6/14/23,10255,2.63
6/14/23,10256,5.77
6/14/23,10257,3.74
6/14/23,10258,5.54
6/14/23,10259,3.74
6/14/23,10260,5.72
6/14/23,10261,3.28
6/14/23,10262,5.72
6/14/23,10263,5.99
6/14/23,10264,5.72
6/14/23,10265,4.12
6/14/23,10266,5.72
6/14/23,10267,4.57
6/14/23,10268,5.77
6/14/23,10269,4.49
6/15/23,10270,5.72
6/15/23,10271,2.63
6/15/23,10272,4.12
6/15/23,10273,5.72
6/15/23,10274,2.99
6/15/23,10275,23.07
6/15/23,10276,3.74
6/15/23,10277,5.17
6/15/23,10278,2.63
6/15/23,10279,4.87
6/15/23,10280,6.22
6/15/23,10281,4.12
6/15/23,10282,4.57
6/15/23,10283,5.99
6/15/23,10284,2.63
6/15/23,10285,5.25
6/15/23,10286,13.49
6/15/23,10287,6.21
6/15/23,10288,4.12
6/15/23,10289,5.72
6/15/23,10290,27.36
6/15/23,10291,5.72
6/15/23,10292,11.99
6/15/23,10293,12.78
6/15/23,10294,5.24
6/15/23,10295,2.63
6/15/23,10296,5.77
6/15/23,10297,14.24
6/15/23,10298,2.99
6/15/23,10299,3.74
6/15/23,10300,5.72
6/15/23,10301,7.49
6/15/23,10302,5.72
6/15/23,10303,5.72
6/15/23,10304,3.74
6/15/23,10305,12.97
6/15/23,10306,5.24
6/15/23,10307,4.79
6/15/23,10308,11.99
6/15/23,10309,3.74
6/15/23,10310,5.24
6/15/23,10311,5.72
6/15/23,10312,3.28
6/15/23,10313,5.25
6/15/23,10314,4.49
6/15/23,10315,7.49
6/15/23,10316,5.25
6/15/23,10317,115.35
6/15/23,10318,4.64
6/15/23,10319,5.24
6/15/23,10320,5.72
6/15/23,10321,4.49
6/15/23,10322,11.99
6/15/23,10323,5.17
6/15/23,10324,3.59
6/15/23,10325,3.74
6/15/23,10326,3.67
6/15/23,10327,5.72
6/15/23,10328,2.63
6/15/23,10329,6.07
6/15/23,10330,4.72
6/15/23,10331,12.97
6/15/23,10332,3.74
6/15/23,10333,2.99
6/15/23,10334,2.63
6/15/23,10335,5.54
6/15/23,10336,3.73
6/15/23,10337,2.63
6/15/23,10338,3.74
6/15/23,10339,5.24
6/15/23,10340,3.74
6/15/23,10341,3.74
6/15/23,10342,3.73
6/15/23,10343,5.24
6/15/23,10344,3.74
6/15/23,10345,5.24
6/15/23,10346,5.24
6/15/23,10347,4.12
6/15/23,10348,5.24
6/15/23,10349,5.87
6/15/23,10350,5.72
6/15/23,10351,5.77
6/15/23,10352,5.62
6/15/23,10353,7.12
6/15/23,10354,4.34
6/15/23,10355,3.73
6/15/23,10356,4.16
6/15/23,10357,3.92
6/15/23,10358,5.72
6/15/23,10359,5.72
6/15/23,10360,2.5
6/15/23,10361,4.49
6/15/23,10362,13.27
6/15/23,10363,5.72
6/15/23,10364,3.74
6/15/23,10365,5.72
6/15/23,10366,3.74
6/15/23,10367,4.12
6/15/23,10368,5.24
6/15/23,10369,6.22
6/15/23,10370,3.73
6/15/23,10371,14.24
6/15/23,10372,4.87
6/15/23,10373,3.74
6/15/23,10374,3.74
6/15/23,10375,4.12
6/15/23,10376,4.04
6/15/23,10377,5.24
6/15/23,10378,2.63
6/15/23,10379,5.24
6/15/23,10380,5.24
6/15/23,10381,5.24
6/15/23,10382,5.72
6/15/23,10383,3.74
6/15/23,10384,3.67
6/15/23,10385,5.54
6/15/23,10386,3.73
6/15/23,10387,5.72
6/15/23,10388,3.38
6/15/23,10389,2.5
6/15/23,10390,3.44
6/15/23,10391,3.74
6/15/23,10392,4.13
6/15/23,10393,3.74
6/15/23,10394,5.72
6/15/23,10395,5.84
6/15/23,10396,4.19
6/15/23,10397,5.99
6/15/23,10398,4.12
6/15/23,10399,4.64
6/15/23,10400,3.97
6/15/23,10401,4.34
6/15/23,10402,4.49
6/15/23,10403,5.99
6/15/23,10404,4.94
6/15/23,10405,5.77
6/15/23,10406,3.74
6/15/23,10407,5.87
6/15/23,10408,4.49
6/15/23,10409,5.72
6/15/23,10410,4.12
6/15/23,10411,4.16
6/15/23,10412,5.24
6/15/23,10413,3.38
6/15/23,10414,5.77
